ledger,date,clustering,exclude_contract_addresses,top_limit_type,top_limit_value,exclude_below_fees,exclude_below_usd_cent,hhi,shannon_entropy,gini,total_entities,tau=0.33,tau=0.5,tau=0.66,mpr,theil
dogecoin,2018-02-01,False,False,absolute,0,False,True,85.52823802330398,11.191971740135118,0.9872079449241572,2034469,20,100,904,0.0452857825337852,6.768061752659437
dogecoin,2018-03-01,False,False,absolute,0,False,True,94.89018915045624,11.090192333221347,0.9881845258169,2074753,19,96,825,0.0455421273362043,6.858217120767643
dogecoin,2018-04-01,False,False,absolute,0,False,True,106.20057084208348,11.075487608908064,0.9878396208588932,2138970,18,90,852,0.0608973757904354,6.8988919534477375
dogecoin,2018-05-01,False,False,absolute,0,False,True,78.42612040889061,11.202149672580786,0.9881560031709772,2193292,22,104,815,0.0447896969549058,6.836175707841085
dogecoin,2018-06-01,False,False,absolute,0,False,True,75.39543075533017,11.254479882246567,0.9880406571983672,2274560,22,111,819,0.0446196108202109,6.836286185949584
dogecoin,2018-07-01,False,False,absolute,0,False,True,73.02263002932703,11.332181030753553,0.988110428132676,2334907,23,123,874,0.0444562097208291,6.808613288424387
dogecoin,2018-08-01,False,False,absolute,0,False,True,76.81622776810245,11.23553841683746,0.9885154791253272,2377725,22,111,815,0.0442887335641651,6.89377293035547
dogecoin,2018-09-01,False,False,absolute,0,False,True,82.91765748373176,11.011567900016622,0.9891316094213356,2501466,20,81,602,0.0441222435022278,7.099750274684628
dogecoin,2018-10-01,False,False,absolute,0,False,True,172.7852378379349,9.638909652408424,0.9919591046498492,2298869,9,24,148,0.0699062170325409,7.9667447714223725
dogecoin,2018-11-01,False,False,absolute,0,False,True,174.12288859901207,9.705117228707229,0.991855671325808,2394475,8,25,176,0.0674512531953919,7.961599913835984
dogecoin,2018-12-01,False,False,absolute,0,False,True,193.12742329831596,9.932287642815202,0.9916434446591664,2490526,9,37,241,0.093447839114177,7.843467315011961
dogecoin,2019-01-01,False,False,absolute,0,False,True,186.97909274335737,9.920880378354251,0.9920054073540628,2507834,9,36,234,0.084459879901073,7.858299727377139
dogecoin,2019-02-01,False,False,absolute,0,False,True,198.1143511722937,9.836724820563964,0.9921074371096644,2711812,8,30,227,0.0798427615695327,7.994829528650024
dogecoin,2019-03-01,False,False,absolute,0,False,True,189.12494612183664,9.886673891628078,0.992140849965297,2689662,8,32,237,0.0781134214326833,7.952005960115522
dogecoin,2019-04-01,False,False,absolute,0,False,True,177.1522339333355,9.996246542988231,0.9923396324694994,2752781,9,39,262,0.078727224558023,7.899252124002341
dogecoin,2019-05-01,False,False,absolute,0,False,True,165.03052409020577,10.12263684471828,0.9923851657779116,2602205,9,46,310,0.074064318238257,7.755392531653107
dogecoin,2019-06-01,False,False,absolute,0,False,True,141.64618191909736,10.433445057987408,0.9919823411216367,2616508,12,65,422,0.0731296819137525,7.5454381368988
dogecoin,2019-07-01,False,False,absolute,0,False,True,135.21826659348795,10.485699495024363,0.9924121570183592,2805612,13,67,420,0.0759241800438185,7.578999213769837
dogecoin,2019-08-01,False,False,absolute,0,False,True,124.79450744268054,10.49493658919762,0.9926630327506616,2984625,15,63,392,0.0705161072444895,7.634448961663791
