ledger,snapshot_date,entropy,hhi,max_power_ratio,total_entities,theil_index
tezos-mirror,2021-11-04,3.1573038262345086,1704.0,0.31,19,0.7559627338408628
tezos-mirror,2021-11-15,3.6942612903389382,1130.0,0.27,19,0.3837721815162592
tezos-mirror,2021-11-17,3.641543607990168,1080.0,0.19,20,0.4716065887895149
tezos-mirror,2021-11-23,3.466614766205795,1326.0,0.25,20,0.5928580222709698
tezos-mirror,2021-12-01,3.6641384159807924,1162.0,0.26,21,0.5047352255049518
tezos-mirror,2021-12-04,3.779063798818262,1068.0,0.24,22,0.4715950360512799
tezos-mirror,2021-12-07,3.6205927309316293,1084.0,0.22,19,0.43483533576534844
tezos-mirror,2021-12-09,3.3465537950384374,3.3465537950384374,1416.0,1416.0,0.24
tezos-mirror,2021-12-09,3.3465537950384374,3.3465537950384374,1416.0,1416.0,0.24
tezos-mirror,2021-12-10,3.041121032651079,1700.0,0.28,15,0.6001057315785651
tezos-mirror,2021-10-31,2.8292270312677714,1872.0,0.35,11,0.4368245329111303
tezos-mirror,2021-12-20,3.629171476445586,1034.0,0.18,18,0.3748217812293318
tezos-mirror,2021-11-27,3.379821461600158,1238.0,0.19,17,0.49049962715207274
tezos-mirror,2021-11-24,3.2562169738620175,1322.0,0.23,15,0.4510125863783152
tezos-mirror,2021-12-19,3.421523600150909,1330.0,0.23,21,0.672903001059507
tezos-mirror,2021-12-03,3.527397065182151,1196.0,0.23,18,0.44536642744973004
tezos-mirror,2022-01-19,3.478904044652444,1334.0,0.26,20,0.5843397435645589
tezos-mirror,2022-02-01,3.317422956885735,1420.0,0.29,16,0.47312635294959604
tezos-mirror,2021-11-16,2.6068887596755856,2810.0,0.49,15,0.9010926072996644
tezos-mirror,2022-01-25,3.8676031989470814,1062.0,0.25,24,0.49723557747315034
tezos-mirror,2022-01-01,3.0802138422910446,1530.0,0.27,13,0.42990781715578286
tezos-mirror,2022-02-02,2.9933623223481214,1974.0,0.37,17,0.7583726899262454
tezos-mirror,2022-02-05,3.220397981517399,1594.0,0.31,17,0.6010035628864916
tezos-mirror,2022-02-13,3.4037768031772875,1092.0,0.19,14,0.2797390352375778
tezos-mirror,2022-02-11,2.8583038580325995,2.8583038580325995,1790.0,1790.0,0.33
tezos-mirror,2022-02-21,3.6153596402507993,1224.0,0.22,22,0.585066112008255
tezos-mirror,2022-02-25,3.414345688324956,1466.0,0.3,21,0.6778783504039742
tezos-mirror,2022-02-18,3.1488319194177743,1546.0,0.25,16,0.5899847552381897
tezos-mirror,2022-02-28,3.1453402483838295,1322.0,0.18,14,0.4588736045462891
tezos-mirror,2022-02-11,2.8583038580325995,2.8583038580325995,1790.0,1790.0,0.33
tezos-mirror,2022-03-03,3.4753297397390295,3.4753297397390295,1332.0,1332.0,0.23
tezos-mirror,2022-03-05,3.5640190536157124,1448.0,0.31,24,0.7076640718722884
tezos-mirror,2022-03-16,3.2371837539850414,1522.0,0.28,16,0.52874393021059
tezos-mirror,2022-03-03,3.4753297397390295,3.4753297397390295,1332.0,1332.0,0.23
tezos-mirror,2022-03-14,3.298683529659869,3.298683529659869,1252.0,1252.0,0.19
tezos-mirror,2022-03-14,3.298683529659869,3.298683529659869,1252.0,1252.0,0.19
tezos-mirror,2022-03-28,2.799351574870431,2254.0,0.39,15,0.767687549584728
tezos-mirror,2022-03-24,3.410104957727143,3.410104957727143,1470.0,1470.0,0.29
tezos-mirror,2022-03-29,3.5436632227525693,1278.0,0.28,19,0.48815880746152673
tezos-mirror,2022-03-23,3.948926807388967,990.0,0.24,26,0.5209090552422325
tezos-mirror,2022-03-24,3.410104957727143,3.410104957727143,1470.0,1470.0,0.29
tezos-mirror,2022-03-27,3.4761536249582012,1082.0,0.18,15,0.29856411676919914
tezos-mirror,2022-04-08,3.2033700620676475,1598.0,0.26,19,0.7240320523541126
tezos-mirror,2022-04-05,3.627105066282117,1098.0,0.21,21,0.5304047874352795
tezos-mirror,2022-04-15,3.5883908371326174,3.5883908371326174,1192.0,1192.0,0.23
tezos-mirror,2022-04-17,3.716198027643881,1128.0,0.23,21,0.46865025245963626
tezos-mirror,2022-04-21,3.6020292689659907,1176.0,0.26,18,0.3936353258179864
tezos-mirror,2022-04-15,3.5883908371326174,3.5883908371326174,1192.0,1192.0,0.23
tezos-mirror,2022-04-28,3.81857155313661,1068.0,0.26,22,0.4442103475352624
tezos-mirror,2022-05-02,3.6850933886112536,1012.0,0.22,18,0.3360596654801786
tezos-mirror,2022-05-07,3.220656461614373,3.220656461614373,1812.0,1812.0,0.36
tezos-mirror,2022-05-04,2.8670536396461666,2030.0,0.38,13,0.5776592106266667
tezos-mirror,2022-05-13,2.9298566984660073,1786.0,0.3,14,0.6082354196288754
tezos-mirror,2022-05-14,3.2781866286144914,1408.0,0.22,18,0.6181059389227171
tezos-mirror,2022-05-18,3.7070149716894334,1058.0,0.22,21,0.47501546180338605
tezos-mirror,2022-05-19,3.572155357160415,3.572155357160415,1224.0,1224.0,0.22
tezos-mirror,2022-05-21,3.636467552816687,1154.0,0.25,20,0.4751250421213796
tezos-mirror,2022-05-16,3.709665912843195,934.0,0.17,17,0.2618688757496191
tezos-mirror,2022-05-23,3.3651217734571466,1234.0,0.24,15,0.3755255315895058
tezos-mirror,2022-06-03,3.347167158919855,1274.0,0.22,16,0.45250924317164104
tezos-mirror,2022-05-19,3.572155357160415,3.572155357160415,1224.0,1224.0,0.22
tezos-mirror,2022-06-06,3.5288718291085726,3.5288718291085726,1138.0,1138.0,0.19
tezos-mirror,2022-06-06,3.5288718291085726,3.5288718291085726,1138.0,1138.0,0.19
tezos-mirror,2022-05-20,3.3934077329970562,1292.0,0.2,19,0.5923079765492147
tezos-mirror,2022-05-27,2.881736181848669,2014.0,0.36,15,0.710582891536223
tezos-mirror,2022-06-08,3.603890638991546,1022.0,0.17,18,0.39234512243279407
tezos-mirror,2022-06-19,3.529701815152224,1344.0,0.29,21,0.5979195763333373
tezos-mirror,2022-06-21,3.420787372616359,3.420787372616359,1222.0,1222.0,0.21
tezos-mirror,2022-06-21,3.420787372616359,3.420787372616359,1222.0,1222.0,0.21
tezos-mirror,2022-06-25,3.41703067654543,1222.0,0.19,16,0.40408354290547305
tezos-mirror,2022-06-29,3.3905719159380916,1430.0,0.26,21,0.6943570737052028
tezos-mirror,2022-06-24,3.13059666753326,1782.0,0.33,18,0.7204075043251245
tezos-mirror,2022-06-30,3.2303782741287876,1454.0,0.25,15,0.4689226082477385
tezos-mirror,2022-06-27,3.8033292729593007,876.0,0.19,18,0.2541047956033183
tezos-mirror,2022-07-09,3.064882412740357,1916.0,0.38,16,0.64817411910104
tezos-mirror,2022-07-01,3.490144342311834,1200.0,0.21,19,0.5252552685457477
tezos-mirror,2022-07-17,3.517427558208022,1216.0,0.23,19,0.5063439843706963
tezos-mirror,2022-07-13,3.150380735013972,1820.0,0.35,18,0.7066942337308615
tezos-mirror,2022-07-23,3.6041782029400924,1290.0,0.3,20,0.49750631395045514
tezos-mirror,2022-07-15,3.3126503602197994,1338.0,0.22,16,0.4764344648725398
tezos-mirror,2022-07-26,3.835854381449571,986.0,0.24,21,0.38571078818313936
tezos-mirror,2022-07-28,3.644803345408815,978.0,0.17,18,0.36398659533058747
tezos-mirror,2022-07-31,3.818130820405238,1062.0,0.25,23,0.4889676027562274
tezos-mirror,2022-08-02,3.635447779250586,3.635447779250586,996.0,996.0,0.17
tezos-mirror,2022-08-12,3.5494316661106007,1174.0,0.26,18,0.43009320594141226
tezos-mirror,2022-08-24,3.6001954217363767,1222.0,0.25,21,0.5490571316820294
tezos-mirror,2022-08-29,3.4031931946720038,1258.0,0.25,16,0.41367495445208813
tezos-mirror,2022-08-02,3.635447779250586,3.635447779250586,996.0,996.0,0.17
tezos-mirror,2022-08-23,3.427666782869258,1318.0,0.24,18,0.5144941914513593
tezos-mirror,2022-09-03,3.6830830078511356,1188.0,0.28,21,0.4916038350631652
tezos-mirror,2022-09-08,3.6109346780258442,1152.0,0.21,20,0.492823082294243
tezos-mirror,2022-09-14,3.7015659133384475,1046.0,0.21,20,0.43000229706664683
tezos-mirror,2022-09-09,1.8541650708250679,1.8541650708250679,1.8541650708250679,4564.0,4564.0
tezos-mirror,2022-09-09,1.8541650708250679,1.8541650708250679,1.8541650708250679,4564.0,4564.0
tezos-mirror,2022-09-20,3.316067803845617,1226.0,0.21,13,0.26642630868033723
tezos-mirror,2022-09-09,1.8541650708250679,1.8541650708250679,1.8541650708250679,4564.0,4564.0
tezos-mirror,2022-08-31,3.3081043550716784,1348.0,0.25,16,0.4795855155237705
tezos-mirror,2022-09-26,3.595783596889559,1312.0,0.25,22,0.5986351912706179
tezos-mirror,2022-10-02,3.601597776177114,1090.0,0.23,18,0.39393441382802863
tezos-mirror,2022-10-01,3.0768469112294814,1762.0,0.33,17,0.7005055825229242
tezos-mirror,2022-10-04,3.5160435961779277,3.5160435961779277,1288.0,1288.0,0.24
tezos-mirror,2022-10-11,3.207670254232733,3.207670254232733,1510.0,1510.0,0.28
tezos-mirror,2022-10-11,3.207670254232733,3.207670254232733,1510.0,1510.0,0.28
tezos-mirror,2022-10-13,3.69296967988379,1016.0,0.22,19,0.3846674576616276
tezos-mirror,2022-10-18,3.3454695085940798,1258.0,0.24,15,0.38914744357095754
tezos-mirror,2022-10-14,3.378962025124876,1218.0,0.21,17,0.49109534312178504
tezos-mirror,2022-10-29,2.1368677012234216,2.1368677012234216,3810.0,3810.0,0.59
tezos-mirror,2022-10-27,3.3175572310665493,3.3175572310665493,1452.0,1452.0,0.3
tezos-mirror,2022-10-04,3.5160435961779277,3.5160435961779277,1288.0,1288.0,0.24
tezos-mirror,2022-10-28,3.0853644215778133,1660.0,0.3,16,0.6339770724231532
tezos-mirror,2022-11-06,3.7958615490804015,1092.0,0.25,23,0.5044034853881622
tezos-mirror,2022-10-29,2.1368677012234216,2.1368677012234216,3810.0,3810.0,0.59
tezos-mirror,2022-11-02,3.8708452969386125,1164.0,0.29,25,0.5358103209114765
tezos-mirror,2022-11-18,3.514699310445202,1218.0,0.25,17,0.3970094265051399
tezos-mirror,2022-10-27,3.3175572310665493,3.3175572310665493,1452.0,1452.0,0.3
tezos-mirror,2022-11-07,3.3929359147697715,1466.0,0.29,20,0.6439283104107447
tezos-mirror,2022-11-26,4.012355004485504,1038.0,0.27,26,0.476943979256767
tezos-mirror,2022-11-25,3.6393637445732274,1102.0,0.21,18,0.36775703931314635
tezos-mirror,2022-11-28,3.683408259529582,1256.0,0.29,23,0.5823501659850037
tezos-mirror,2022-11-22,2.9409755706414433,1606.0,0.25,12,0.44637772490220723
tezos-mirror,2022-12-10,3.7612726873104707,3.7612726873104707,1174.0,1174.0,0.27
tezos-mirror,2022-12-10,3.7612726873104707,3.7612726873104707,1174.0,1174.0,0.27
tezos-mirror,2022-12-05,3.6328504396219947,1114.0,0.23,19,0.4263389395464965
tezos-mirror,2022-12-23,3.130846947730348,1564.0,0.29,15,0.5379124665182081
tezos-mirror,2022-12-28,3.3291416529115803,1388.0,0.27,18,0.5827866074958263
tezos-mirror,2022-12-20,3.3066549171383515,1308.0,0.23,16,0.48059018934065323
tezos-mirror,2022-12-19,3.48867508445508,1146.0,0.22,17,0.41504804537644757
tezos-mirror,2023-01-02,3.6418843413867785,1120.0,0.24,20,0.4713704103963317
tezos-mirror,2023-01-04,3.29669456263237,1492.0,0.28,19,0.6593444379105108
tezos-mirror,2023-01-10,3.6725360041537494,1234.0,0.29,21,0.4989144609393628
tezos-mirror,2023-01-11,2.9769025120812413,1748.0,0.31,14,0.5756257465643272
tezos-mirror,2023-01-05,2.8337201403697296,2182.0,0.41,15,0.7438650753089993
tezos-mirror,2023-01-08,2.7415024874568665,2210.0,0.4,13,0.6646846377827325
tezos-mirror,2023-01-18,3.7245345958557525,1350.0,0.32,25,0.6372251708528092
tezos-mirror,2023-01-24,3.4998409360031055,1274.0,0.26,19,0.5185341019676072
tezos-mirror,2023-01-26,3.667812416020901,3.667812416020901,1070.0,1070.0,0.21
tezos-mirror,2023-02-04,3.3656296329041147,1316.0,0.24,17,0.500336653199725
tezos-mirror,2023-01-26,3.667812416020901,3.667812416020901,1070.0,1070.0,0.21
tezos-mirror,2023-02-05,3.51533257076843,1282.0,0.26,21,0.6078795775647409
tezos-mirror,2023-02-08,3.5463627714777495,1104.0,0.22,16,0.314437365947225
tezos-mirror,2023-02-10,3.551398010919091,1422.0,0.3,23,0.673852697614383
tezos-mirror,2023-02-14,3.7209732857612448,1134.0,0.27,20,0.416550131589708
tezos-mirror,2023-02-21,3.7080604090567943,1162.0,0.27,21,0.47429081983974736
tezos-mirror,2023-02-22,3.589765337780031,1132.0,0.24,19,0.45620325641239184
tezos-mirror,2023-02-26,2.927297842256672,1580.0,0.22,13,0.5359011114421126
tezos-mirror,2023-02-25,3.6014228950854883,1282.0,0.28,22,0.5947263276257728
tezos-mirror,2023-03-03,3.32186161990348,1492.0,0.31,18,0.5878327418497746
tezos-mirror,2023-03-08,3.2877802320740446,1428.0,0.29,16,0.49367312407693414
tezos-mirror,2023-03-10,3.639688065850482,3.639688065850482,1090.0,1090.0,0.23
tezos-mirror,2023-03-10,3.639688065850482,3.639688065850482,1090.0,1090.0,0.23
tezos-mirror,2023-03-09,3.62589527406517,1214.0,0.25,23,0.622215129705246
tezos-mirror,2023-03-16,3.687861514436711,1150.0,0.25,23,0.5792634049018125
tezos-mirror,2023-03-18,3.982457891525914,1136.0,0.29,27,0.5354074067944368
tezos-mirror,2023-03-17,3.6213449889242213,1410.0,0.31,24,0.6679287614402337
tezos-mirror,2023-03-14,3.694219247425326,1032.0,0.23,19,0.38380132344329193
tezos-mirror,2023-03-23,3.4450747322563653,3.4450747322563653,1208.0,1208.0,0.22
tezos-mirror,2023-03-23,3.4450747322563653,3.4450747322563653,1208.0,1208.0,0.22
tezos-mirror,2023-03-28,3.350297265984034,1212.0,0.22,15,0.3858010971476832
tezos-mirror,2023-03-30,3.7883838255223403,1284.0,0.31,24,0.5521462628082349
tezos-mirror,2023-03-26,3.572886932689508,1242.0,0.27,20,0.5191957697007872
tezos-mirror,2023-04-08,3.4666630529032263,3.4666630529032263,3.4666630529032263,1234.0,1234.0
tezos-mirror,2023-04-08,3.4666630529032263,3.4666630529032263,3.4666630529032263,1234.0,1234.0
tezos-mirror,2023-04-08,3.4666630529032263,3.4666630529032263,3.4666630529032263,1234.0,1234.0
tezos-mirror,2023-03-24,3.7909055876075217,928.0,0.19,20,0.3680767537348939
tezos-mirror,2023-04-17,3.4562392567014606,1184.0,0.22,16,0.37690622611656277
tezos-mirror,2023-04-20,3.3819776615551485,3.3819776615551485,1230.0,1230.0,0.19
tezos-mirror,2023-04-27,3.70547131742641,1192.0,0.28,22,0.5226054570384526
tezos-mirror,2023-04-20,3.3819776615551485,3.3819776615551485,1230.0,1230.0,0.19
tezos-mirror,2023-04-30,3.5751709345773133,3.5751709345773133,3.5751709345773133,1114.0,1114.0
tezos-mirror,2023-04-25,3.689186773670331,988.0,0.21,18,0.33322234716753274
tezos-mirror,2023-04-30,3.5751709345773133,3.5751709345773133,3.5751709345773133,1114.0,1114.0
tezos-mirror,2023-04-30,3.5751709345773133,3.5751709345773133,3.5751709345773133,1114.0,1114.0
tezos-mirror,2023-05-06,3.4001797180883373,1252.0,0.21,17,0.4763883590661749
tezos-mirror,2023-05-13,3.7738855873906063,1148.0,0.27,24,0.5621956756923331
tezos-mirror,2023-05-14,2.9283392338091025,2.9283392338091025,1898.0,1898.0,0.33
tezos-mirror,2023-05-14,2.9283392338091025,2.9283392338091025,1898.0,1898.0,0.33
tezos-mirror,2023-05-17,3.329585033494618,1322.0,0.24,16,0.4646962438383955
tezos-mirror,2023-05-19,3.4119034322151722,1248.0,0.23,17,0.46826209967346843
tezos-mirror,2023-05-23,3.856279988880065,1028.0,0.25,23,0.46252461418719415
tezos-mirror,2023-05-24,3.3810296690455868,1190.0,0.22,14,0.29550614712678447
tezos-mirror,2023-05-29,3.5536515104380157,1048.0,0.18,17,0.37000981890351364
tezos-mirror,2023-06-03,3.6555044673360895,3.6555044673360895,1072.0,1072.0,0.24
tezos-mirror,2023-06-04,3.6155044673360894,1144.0,0.24,19,0.4383622513305426
tezos-mirror,2023-06-01,3.6654987570529967,1148.0,0.21,21,0.5037923089261535
tezos-mirror,2023-06-08,3.4860338511956805,3.4860338511956805,1314.0,1314.0,0.27
tezos-mirror,2023-06-03,3.6555044673360895,3.6555044673360895,1072.0,1072.0,0.24
tezos-mirror,2023-06-08,3.4860338511956805,3.4860338511956805,1314.0,1314.0,0.27
tezos-mirror,2023-06-09,3.6980747910018876,1022.0,0.22,19,0.381128864283673
tezos-mirror,2023-06-13,3.6001347553701812,1140.0,0.24,19,0.44901572384573013
tezos-mirror,2023-06-15,3.694478214967809,3.694478214967809,1086.0,1086.0,0.21
tezos-mirror,2023-06-17,3.4137052831051933,1268.0,0.19,20,0.629532081307036
tezos-mirror,2023-06-19,3.8038208861774208,974.0,0.23,19,0.3078312565575283
tezos-mirror,2023-06-15,3.694478214967809,3.694478214967809,1086.0,1086.0,0.21
tezos-mirror,2023-06-25,3.4390155121208315,3.4390155121208315,1166.0,1166.0,0.22
tezos-mirror,2023-06-25,3.4390155121208315,3.4390155121208315,1166.0,1166.0,0.22
tezos-mirror,2023-07-02,3.7522623914393756,1240.0,0.29,24,0.5771837330006238
tezos-mirror,2023-06-30,3.3710220729523988,1316.0,0.23,17,0.4965988985839182
tezos-mirror,2023-07-05,3.0323572893657027,1658.0,0.3,13,0.46307945188730115
tezos-mirror,2023-07-08,3.789653500167427,1100.0,0.24,23,0.5087065769889689
tezos-mirror,2023-07-10,3.276174743823204,3.276174743823204,1326.0,1326.0,0.25
tezos-mirror,2023-07-10,3.276174743823204,3.276174743823204,1326.0,1326.0,0.25
tezos-mirror,2023-07-14,3.4443399780418633,1184.0,0.21,15,0.3206156564325883
tezos-mirror,2023-07-16,2.854697185072301,2.854697185072301,1680.0,1680.0,0.25
tezos-mirror,2023-07-16,2.854697185072301,2.854697185072301,1680.0,1680.0,0.25
tezos-mirror,2023-07-20,3.569649870763357,1344.0,0.27,23,0.6612014724233546
tezos-mirror,2023-07-19,3.4200713639623057,1300.0,0.24,17,0.462600520811937
tezos-mirror,2023-07-30,3.412832628511423,1324.0,0.28,17,0.46761802988053536
tezos-mirror,2023-07-29,3.629561901543575,1194.0,0.27,20,0.47991167483126784
tezos-mirror,2023-08-02,3.6901010303854127,1126.0,0.27,19,0.3866558539734417
tezos-mirror,2023-08-04,3.49801722756395,1246.0,0.26,18,0.46573097906009575
tezos-mirror,2023-08-12,3.673402487952119,1284.0,0.3,23,0.5892856383432487
tezos-mirror,2023-08-20,3.841978386257519,1332.0,0.33,25,0.5558193386615521
tezos-mirror,2023-08-14,3.846335636652325,1210.0,0.3,25,0.5527991228353987
tezos-mirror,2023-08-28,3.387412210537262,1274.0,0.25,16,0.42461349911154556
tezos-mirror,2023-08-03,3.275184588860237,1310.0,0.24,14,0.3688723660334015
tezos-mirror,2023-08-27,3.7342629411306736,1204.0,0.27,24,0.5896600012337289
tezos-mirror,2023-08-29,3.6995128793340615,1142.0,0.27,20,0.4314253517983807
tezos-mirror,2023-09-01,3.7004503993634574,1136.0,0.26,21,0.4795656766027177
tezos-mirror,2023-09-09,3.2883143014390424,1656.0,0.34,18,0.6110859710587455
tezos-mirror,2023-09-12,3.384381445985085,1650.0,0.34,22,0.7451679961343637
tezos-mirror,2023-09-15,3.602028898821774,1244.0,0.28,20,0.49899609804023315
tezos-mirror,2023-09-13,2.455113467163013,2786.0,0.48,11,0.6961402950795761
tezos-mirror,2023-09-18,3.6778480614476985,3.6778480614476985,1200.0,1200.0,0.27
tezos-mirror,2023-09-18,3.6778480614476985,3.6778480614476985,1200.0,1200.0,0.27
tezos-mirror,2023-09-23,3.6360002842515073,1174.0,0.27,20,0.4754489280098987
tezos-mirror,2023-09-16,3.691600872080457,1120.0,0.24,21,0.4856997014882175
tezos-mirror,2023-10-02,3.5627248503901767,1422.0,0.32,21,0.5750297525646185
tezos-mirror,2023-09-27,3.3890458126324017,1376.0,0.25,18,0.5412642080815261
tezos-mirror,2023-10-06,3.1323229602321243,1620.0,0.26,16,0.6014278937517025
tezos-mirror,2023-09-30,3.5611887176389754,1412.0,0.32,21,0.5760945186500793
tezos-mirror,2023-10-07,3.3431581591000645,1536.0,0.27,20,0.6784316214078041
tezos-mirror,2023-10-12,3.3121057308020916,1342.0,0.26,16,0.47681197321787405
tezos-mirror,2023-10-18,3.5190828722076444,1280.0,0.28,18,0.4511293868686406
tezos-mirror,2023-10-19,2.70248324873076,2.70248324873076,2306.0,2306.0,0.41
tezos-mirror,2023-10-19,2.70248324873076,2.70248324873076,2306.0,2306.0,0.41
tezos-mirror,2023-10-20,3.6835014476507992,1310.0,0.3,23,0.5822855729015203
tezos-mirror,2023-10-25,3.376178229590772,1370.0,0.29,17,0.4930249231475046
tezos-mirror,2023-10-31,3.5311769284642693,1460.0,0.31,21,0.5968971057000866
tezos-mirror,2023-10-03,3.46177973674806,1328.0,0.26,20,0.5962094093075232
tezos-mirror,2023-11-03,3.1909519734522447,3.1909519734522447,1536.0,1536.0,0.28
tezos-mirror,2023-11-03,3.1909519734522447,3.1909519734522447,1536.0,1536.0,0.28
tezos-mirror,2023-10-29,3.485213001936781,1260.0,0.28,17,0.4174477781128725
tezos-mirror,2023-11-08,2.7671478031334495,1888.0,0.28,12,0.5668659518534034
tezos-mirror,2023-11-02,2.9742254390515726,1408.0,0.21,9,0.1356485999079563
tezos-mirror,2023-11-14,3.501100277600612,3.501100277600612,1228.0,1228.0,0.23
tezos-mirror,2023-11-14,3.501100277600612,3.501100277600612,1228.0,1228.0,0.23
tezos-mirror,2023-11-18,3.579214994838576,1358.0,0.31,21,0.5635996554331845
tezos-mirror,2023-11-20,3.7479273425944193,3.7479273425944193,1012.0,1012.0,0.23
tezos-mirror,2023-11-07,3.540434731994495,1380.0,0.3,21,0.590480085284932
tezos-mirror,2023-11-19,3.5922654849679097,1158.0,0.22,20,0.5057635808256796
tezos-mirror,2023-11-04,3.5738209277517834,1244.0,0.25,21,0.5673385378261455
tezos-mirror,2023-11-21,3.630657671707621,1054.0,0.2,18,0.3737916291736908
tezos-mirror,2023-11-20,3.7479273425944193,3.7479273425944193,1012.0,1012.0,0.23
tezos-mirror,2023-12-04,3.582439209027524,1130.0,0.25,18,0.4072141206313351
tezos-mirror,2023-11-01,3.343367112175616,1210.0,0.2,17,0.5157678566748415
tezos-mirror,2023-12-01,3.636950652255175,1192.0,0.27,21,0.5235803472770938
tezos-mirror,2023-12-08,3.6293091641874113,1266.0,0.29,21,0.5288770231865465
tezos-mirror,2023-12-10,3.483619910826149,1298.0,0.27,19,0.5297776598348066
tezos-mirror,2023-12-07,3.677005959822869,1146.0,0.22,21,0.49581612377008466
tezos-mirror,2023-12-15,3.229879196328587,3.229879196328587,1486.0,1486.0,0.26
tezos-mirror,2023-12-15,3.229879196328587,3.229879196328587,1486.0,1486.0,0.26
tezos-mirror,2023-12-17,3.413520951127469,1462.0,0.3,19,0.578366556110132
tezos-mirror,2023-12-24,3.3649749254359045,1208.0,0.22,16,0.44016584001897163
tezos-mirror,2024-01-03,3.6973971067565143,3.6973971067565143,1254.0,1254.0,0.3
tezos-mirror,2024-01-03,3.6973971067565143,3.6973971067565143,1254.0,1254.0,0.3
tezos-mirror,2024-01-14,3.378654076947242,3.378654076947242,1406.0,1406.0,0.27
tezos-mirror,2024-01-13,3.7159417755942634,3.7159417755942634,1188.0,1188.0,0.27
tezos-mirror,2024-01-17,3.422371407366549,1358.0,0.26,20,0.6235251817088955
tezos-mirror,2024-01-16,3.5812935343813157,1172.0,0.24,19,0.4620754630524698
tezos-mirror,2024-01-25,3.408389746373358,1378.0,0.28,18,0.5278560149480439
tezos-mirror,2024-01-14,3.378654076947242,3.378654076947242,1406.0,1406.0,0.27
tezos-mirror,2024-01-28,3.3208186782903057,1362.0,0.25,16,0.4707726182320513
tezos-mirror,2024-01-31,3.6819719404623434,1136.0,0.27,18,0.3382232884638597
tezos-mirror,2024-01-20,3.6619011889093365,1252.0,0.27,23,0.5972577313475304
tezos-mirror,2024-01-22,3.5875477563582274,1490.0,0.34,23,0.6487956034852852
tezos-mirror,2024-01-13,3.7159417755942634,3.7159417755942634,1188.0,1188.0,0.27
tezos-mirror,2024-02-01,3.3208476219480607,1416.0,0.25,18,0.5885355916736668
tezos-mirror,2024-02-02,3.5077683985220496,1212.0,0.26,16,0.3411889467469471
tezos-mirror,2024-02-09,3.4647023884381762,1288.0,0.27,19,0.5428902871412096
tezos-mirror,2024-02-07,3.4718333987352357,1142.0,0.21,16,0.36609719053259987
tezos-mirror,2024-02-03,3.5649291342555904,1172.0,0.25,18,0.41935117959089435
tezos-mirror,2024-02-15,3.3073622016181505,3.3073622016181505,1306.0,1306.0,0.26
tezos-mirror,2024-02-17,3.6412492472321705,1404.0,0.32,24,0.654132180912942
tezos-mirror,2024-02-15,3.3073622016181505,3.3073622016181505,1306.0,1306.0,0.26
tezos-mirror,2024-02-16,3.2774280713502217,1472.0,0.26,18,0.6186317307517389
tezos-mirror,2024-02-23,3.529727959727199,3.529727959727199,1230.0,1230.0,0.25
tezos-mirror,2024-02-21,3.3647724344187537,1368.0,0.26,17,0.5009308179130328
tezos-mirror,2024-02-23,3.529727959727199,3.529727959727199,1230.0,1230.0,0.25
tezos-mirror,2024-02-28,3.3637196060369114,1498.0,0.28,19,0.6128862180477448
tezos-mirror,2024-03-01,3.6223410178479303,1180.0,0.25,20,0.48491681000605535
tezos-mirror,2024-02-14,3.4841107178196875,1108.0,0.18,16,0.357587201424377
tezos-mirror,2024-03-04,3.457388672361438,1272.0,0.25,19,0.5479597688192169
tezos-mirror,2024-03-07,3.804021503103255,922.0,0.2,19,0.3076921995010132
tezos-mirror,2024-03-11,3.520637593155863,3.520637593155863,3.520637593155863,1270.0,1270.0
tezos-mirror,2024-03-11,3.520637593155863,3.520637593155863,3.520637593155863,1270.0,1270.0
tezos-mirror,2024-03-11,3.520637593155863,3.520637593155863,3.520637593155863,1270.0,1270.0
tezos-mirror,2024-03-15,3.3982776521632543,1532.0,0.33,19,0.58893240580961
tezos-mirror,2024-03-13,3.0747903339939646,1626.0,0.25,15,0.5767679502813203
tezos-mirror,2024-03-18,3.5844497363111407,3.5844497363111407,1388.0,1388.0,0.31
tezos-mirror,2024-03-19,3.694748892194245,1226.0,0.29,22,0.530037675856893
tezos-mirror,2024-03-18,3.5844497363111407,3.5844497363111407,1388.0,1388.0,0.31
tezos-mirror,2024-03-21,3.603440489506013,1390.0,0.31,23,0.6377796003125067
tezos-mirror,2024-03-25,3.5930962559092756,1178.0,0.25,19,0.45389443990243
tezos-mirror,2024-03-29,3.524312538415276,1288.0,0.28,19,0.5015716797518271
tezos-mirror,2024-03-31,3.5067641547752992,1340.0,0.29,20,0.5650285867828124
tezos-mirror,2024-04-02,3.357989734333717,1226.0,0.2,16,0.44500760553712493
tezos-mirror,2024-04-04,3.2552306965811204,1462.0,0.27,16,0.5162347428323906
tezos-mirror,2024-03-05,3.42479156682151,1346.0,0.25,19,0.5705543606186331
tezos-mirror,2024-04-03,3.4096157663744715,1418.0,0.29,18,0.5270062026409619
tezos-mirror,2024-04-01,3.615017501850242,1216.0,0.28,19,0.4386997900840878
tezos-mirror,2024-04-12,2.5784185964574062,2054.0,0.3,10,0.515361512556263
tezos-mirror,2024-04-07,3.5411887176389754,1426.0,0.32,22,0.6364774778961713
tezos-mirror,2024-04-21,3.1747021949941794,1502.0,0.3,14,0.43852145403757337
tezos-mirror,2024-04-19,3.2148052754785863,1480.0,0.29,15,0.4797169883549891
